"Pt-0","true","23.443258692186646","2265.178539416032","-13.876712328767379","507.18835616438344"
"Pt-1","true","4138.388728540703","2242.522077492893","4184.123287671233","492.81164383561634"
"Pt-2","true","1962.5808092488487","2112.258302217491","2344.9574287349246","627.1388001732465"
"Pt-3","true","1953.7111114258637","2431.5674238449546","2325.39727590667","353.29666057768236"
