135.606,143.75,6
143.939,137.689,6
117.803,154.735,6
102.273,151.326,7
111.364,158.902,9
120.076,162.311,9
129.167,162.689,9
139.015,162.689,9
101.894,157.386,9
109.849,163.447,14
95.833,160.038,14
89.773,160.038,14
96.212,160.038,17
99.242,160.417,17
104.924,163.068,17
124.242,158.902,17
124.242,166.856,25
78.03,149.432,12
85.227,149.432,12
83.333,143.371,12
65.152,145.644,16
60.227,147.538,17
49.242,147.917,17
34.091,146.023,17
19.697,146.402,17
71.97,150.189,17
77.273,150.568,17
82.955,152.841,17
87.5,152.083,17
53.788,142.235,22
57.955,145.644,22
61.742,141.856,22
65.152,147.538,22
71.212,149.053,22
74.621,150.568,22
77.273,151.705,22
80.303,151.326,22
68.561,151.705,22
74.621,154.356,22
82.197,155.114,22
85.606,152.462,22
75,139.583,22
75,142.614,22
88.258,141.099,24
82.576,146.78,25
91.288,150.568,21
98.485,159.28,23
103.788,144.886,6
109.47,138.826,6
121.97,143.371,6
101.515,150.568,6
148.106,156.25,6
155.682,138.068,5
153.409,127.083,5
187.879,135.038,5
198.864,132.765,6
199.242,139.583,6
165.53,133.144,7
163.258,151.326,11
164.015,156.25,11
168.182,154.735,11
170.076,164.962,11
177.273,164.583,11
195.076,153.22,10
195.833,157.765,10
200,154.356,10
193.182,170.644,11
198.864,171.402,11
204.167,171.78,11
208.333,173.296,11
215.152,175.189,11
223.864,155.492,11
226.894,154.735,11
224.621,158.144,11
228.03,157.008,11
227.273,159.659,11
230.303,160.038,11
230.303,177.462,11
216.667,137.311,6
240.909,138.447,6
154.545,127.462,23
154.167,131.25,23
157.197,129.735,23
172.727,126.705,23
146.97,134.659,27
192.424,139.583,25
201.515,160.796,23
202.273,172.538,19
142.045,167.992,21
251.515,152.083,11
251.136,157.008,11
254.167,155.492,11
256.818,158.902,11
254.167,160.417,11
257.576,180.871,12
273.485,183.144,12
278.409,183.523,12
282.955,183.902,12
