1091.572,79.924,12
1084.754,80.303,12
1075.284,79.167,12
1069.603,74.621,12
1063.542,81.061,13
1060.89,72.349,12
1058.618,78.03,11
1060.89,76.515,16
1064.678,73.864,16
1057.86,81.818,18
1050.663,79.545,13
1055.209,81.818,13
1039.3,75.758,8
1037.406,78.788,8
1035.512,81.061,8
1032.86,78.409,8
1029.83,78.03,8
1039.678,70.076,11
1042.709,74.242,11
1030.966,71.97,12
1025.284,76.894,10
1035.133,81.061,13
1035.512,85.227,15
1031.724,84.47,15
1019.224,70.076,13
1022.254,75,16
1021.497,79.545,17
1028.693,83.333,18
1028.693,86.742,18
1047.254,69.318,15
1049.527,71.97,15
1032.103,73.106,17
1028.693,75,17
1039.3,68.939,15
1044.603,73.106,19
1046.875,75.379,19
1045.739,80.303,19
1043.466,84.849,19
1040.436,83.333,19
1037.406,81.818,19
1034.375,85.985,18
1037.406,75.379,20
1028.315,75.379,20
1028.693,70.076,20
1019.603,68.939,18
1013.921,88.258,17
1016.193,82.197,17
1019.224,68.939,17
1008.997,88.636,17
1015.815,89.773,13
1012.784,85.227,9
1017.709,86.364,9
1023.012,89.015,9
1014.678,80.682,7
1009.375,88.636,6
1002.178,87.5,6
1000.663,90.53,6
996.497,89.773,6
991.572,91.288,6
1010.133,72.349,6
1003.315,68.561,6
1001.042,80.682,4
1029.072,80.303,21
1015.815,88.258,21
1021.497,87.121,21
1001.8,70.455,18
999.906,58.712,15
997.254,87.879,11
983.997,88.258,11
998.012,91.667,10
993.845,94.318,10
986.648,95.455,10
992.709,94.318,20
968.845,99.621,18
971.497,65.909,18
960.89,96.97,8
953.315,88.636,8
979.83,87.5,5
981.724,67.803,5
983.239,62.879,8
964.299,68.939,5
955.966,59.849,7
937.406,59.849,12
955.587,60.985,5
939.299,60.227,5
917.709,62.5,5
901.421,62.121,5
930.966,76.136,4
932.86,65.152,4
908.239,104.167,8
904.072,103.409,8
898.769,105.682,8
893.466,104.545,8
887.784,104.545,8
878.693,106.061,8
881.724,100.758,9
930.209,101.515,9
902.178,83.712,9
934.375,84.47,12
941.572,69.697,17
946.875,82.576,17
