3993.136354,514.5767028,10
3940.032909,485.9050412,10
3904.299174,490.2209906,10
3882.036257,506.2585234,10
3828.982307,505.1665049,10
3796.419682,504.1419792,10
3761.93409,520.1246419,10
3839.190676,540.2399495,10
3780.593657,551.9474111,10
4003.712843,503.9348644,13
3982.847744,534.7442802,13
4040.079298,520.8979871,13
4050.296736,527.2326366,13
4066.298934,516.679035,13
4087.315871,512.3275173,13
4107.23333,515.4853426,13
4128.062234,511.249778,13
4095.040911,501.6882285,15
4070.06143,494.3192774,15
4072.710074,508.1776548,15
4161.834601,500.5704498,18
4166.31037,510.1770818,18
4179.180844,489.9374094,18
4026.492495,493.2883275,16
4020.506885,512.4918864,16
4041.163894,469.9591199,17
4094.80981,477.2651136,19
4105.438365,494.3421784,19
4114.481947,485.6937374,19
4129.618902,510.1888298,19
4107.781348,510.190155,19
4062.650164,527.2167928,19
4035.83509,521.9430158,19
4038.223958,485.7909785,19
4037.107349,469.9644781,19
4050.035215,477.3707225,21
4076.795499,480.4717624,19
4125.978676,492.1089543,23
4147.841068,504.8509194,24
4113.18428,511.2521181,24
4098.446794,496.4657178,24
4089.988214,512.2891707,24
4083.472833,509.1584707,24
4070.603873,515.5387329,24
4050.19268,515.5732481,24
4028.784779,525.1463231,24
4054.592057,525.1237298,24
4066.566004,487.9911743,26
4028.442295,489.0447733,26
3989.724357,533.7291521,27
3929.106886,473.1818302,28
3932.707849,505.0041863,28
4000.117834,511.3588943,28
3892.502876,539.0810866,25
3936.056489,458.4039089,25
3982.749469,548.4973366,25
3956.642124,551.7744925,25
3995.922158,526.2806011,18
4024.621785,499.6062217,21
4036.06253,480.489343,21
4003.837142,542.2371988,18
3988.035472,550.6788496,18
3964.931371,550.7172463,18
3928.83042,557.1079125,18
3883.871588,542.28051,18
3891.467688,561.3281604,18
3843.53599,563.5734742,18
3803.388138,569.9723717,18
3946.58111,475.3619497,18
3822.386464,436.1249162,13
3861.826224,517.8353279,28
3832.951596,480.8018486,28
3767.29358,469.136864,28
3707.234165,468.1043815,28
3639.920497,486.1957244,28
3678.384408,509.5352718,28
3721.060956,506.3316309,28
3807.734603,552.9690056,27
3735.302577,434.1438334,27
3580.283604,547.8705181,26
3727.067748,501.0187529,21
3776.385468,432.9366523,18
3724.895472,428.7895675,20
3707.513859,425.62937,20
3638.172847,422.4916341,20
3675.018017,582.7960248,18
3617.121179,588.2092943,18
