3814,2237.333,14
3804,2255.667,14
3811.333,2271.667,14
3807.333,2232.333,21
3810,2276.333,21
3712.667,2208.333,24
3718.667,2301.667,10
3681.333,2271,12
3660,2257.667,12
3638,2265.667,12
3628.667,2283.667,12
3678.667,2291.667,12
3673.333,2299.667,12
3645.333,2273,12
3653.333,2283,12
3713.333,2274.333,11
3639.333,2303,14
3672,2325.667,14
3655.333,2285,14
3672,2299.667,14
3686,2307,14
3709.333,2287,13
3706,2301.667,13
3699.333,2312.333,13
3699.333,2319,13
3700,2330.333,13
3598,2242.333,8
3572,2256.333,9
3596,2255,9
3580.667,2293,10
3570,2305,12
3545.333,2283,12
3563.333,2231.667,12
3563.333,2214.333,13
3572.667,2212.333,13
3549.333,2213,15
3575.333,2225.667,15
3576,2191.667,15
3586.667,2193.667,15
3566,2231.667,20
3552,2229,20
3557.333,2241,20
3521.333,2205.667,21
3538,2203,24
3522,2223.667,24
3475.333,2331,11
3578,2293,11
3536,2268.333,15
3546.667,2265.667,15
3566,2261,15
3544.667,2302.333,15
3562.667,2343,15
3578.667,2330.333,15
3483.333,2369,17
3538,2304.333,17
3565.333,2365,18
3579.333,2323,22
3588.667,2309.667,22
3580,2273,24
3531.333,2339,24
3554,2268.333,25
3578.667,2251,25
3605.333,2212.333,14
3621.333,2218.333,14
3639.333,2221.667,14
3648.667,2219.667,14
3654,2231,14
3667.333,2234.333,14
3683.333,2247.667,14
3694.667,2245,14
3648.667,2251,13
3660,2245,13
3670.667,2247.667,13
3604,2211,20
3597.333,2222.333,20
3628.667,2217,20
3652,2219.667,20
3652.667,2232.333,20
3648,2241,20
3644,2247,20
3664.667,2225,20
3669.333,2237,20
3661.333,2258.333,20
3653.333,2270.333,20
3639.333,2265.667,20
3637.333,2280.333,20
3674,2271,20
3688.667,2255.667,20
3702.667,2265,20
3645.333,2289.667,20
3628.667,2297.667,20
3642.667,2308.333,20
3648.667,2321,20
3616,2313,20
3660.667,2300.333,20
3667.333,2310.333,20
3667.333,2327,20
3682.667,2315.667,20
3698,2316.333,20
3711.333,2315.667,20
3691.333,2334.333,20
3587.333,2240.333,17
3573.333,2265,17
3634,2361.667,16
3690,2281,21
3706,2292.333,21
3657.333,2349.667,24
3615.333,2246.333,23
3629.333,2257.667,23
3607.333,2273.667,23
3602.667,2253,24
3661.333,2321,25
3692.667,2328.333,25
3800,2309.667,25
3803.333,2329,25
3740,2273,11
3760,2289,11
3772,2278.333,11
3784,2291,11
3809.333,2231.667,11
3801.333,2311,12
3801.333,2323.667,12
3812,2313.667,12
3809.333,2271,12
3784,2315.667,13
3762.667,2309,13
3801.333,2321,13
3712.667,2312.333,15
3712.667,2330.333,15
3730.667,2323.667,15
3746,2317,15
3762,2336.333,17
3688,2315.667,18
3686.667,2329,18
3608.667,2322.333,15
3630.667,2306.333,16
3778.667,2315,18
3715.333,2315.667,18
3701.333,2321.667,18
3696.667,2334.333,18
3712.667,2330.333,18
3759.333,2300.333,21
3770,2285.667,21
3774,2301.667,21
3784,2300.333,21
3797.333,2304.333,21
3809.333,2304.333,21
3809.333,2317,21
3757.333,2313.667,20
3768,2313.667,20
3780,2312.333,20
3786,2320.333,20
3800,2322.333,20
3739.333,2282.333,22
3658.667,2219,23
3840.333,2300,7
3920.333,2292,8
3805.333,2317,8
3827.333,2326.333,10
3852.333,2305.333,12
3812.667,2224.667,9
3845.333,2279,9
3856.667,2276.333,9
3835,2251.667,10
3813.333,2224,11
3839,2225.333,13
3821.667,2326.333,16
3840,2326,16
3832.667,2305,16
3842,2311.667,16
3854,2307.667,16
3865.333,2305.667,16
3810.667,2300.667,16
3858.667,2317,19
3807,2307.333,19
3836.333,2331.667,24
3854.667,2288.333,23
3828,2282.667,7
3850.667,2278.333,7
3845.667,2266.333,12
3860.667,2263.667,12
3874.667,2265.667,12
3880.667,2269.667,12
3851.333,2247.667,14
3868.333,2233.333,15
3815.667,2224,17
3803.667,2250.667,20
3814,2251.667,20
3805.667,2233.333,20
3852.333,2256.667,21
3851.667,2270,15
3877.333,2269.667,15
3851.667,2251.333,15
3810.667,2272.333,15
3823,2284.333,15
3887.667,2236,18
3874.333,2243.333,18
3884.667,2254.667,19
3852,2256.667,20
3845.667,2275.333,19
3854,2278.667,19
3868,2275,19
3880.333,2274.333,19
3835.667,2251,23
3869.667,2255.667,23
3906.667,2254.667,10
3936.667,2247,10
3922.667,2241.333,12
3894.333,2243.333,12
3882,2238.667,12
3949.667,2263.333,12
3931.667,2272,12
3903,2247.333,16
3922.667,2245.667,16
3910,2241,16
3934.667,2235.667,18
3954.333,2236.667,18
3954.667,2260.333,20
3946.333,2271.333,20
3972,2267,20
3898,2276,19
3920.667,2284,20
3946,2245.333,22
3968,2254.667,22
3963,2265.333,22
3878,2291.333,9
3900.667,2300.667,9
3942.333,2302.667,9
3929,2314.667,10
3893.333,2306.333,10
3902,2312.333,12
3913.333,2319.333,12
3945.333,2316.333,12
3942.333,2288,13
3906,2270,13
3911.333,2296.667,15
3961.667,2295,16
3917.333,2313.667,18
3943,2314.333,18
3917,2241.667,19
3887,2301.333,22
3887,2317,22
3903.333,2312,22
3917.333,2305.667,22
3941,2313.333,22
3964.333,2306.667,22
3969.667,2291,22
3993.667,2282,8
3977,2261.333,12
4026,2266.333,12
3994.667,2261.667,12
4004.667,2263.333,12
3981.333,2246.333,13
3964,2258.333,14
3987.333,2238.667,18
3995.333,2266,20
4026.333,2268,20
4025.667,2250,20
3965,2259.333,19
3969.333,2293.667,13
3985,2288.667,15
3996,2289,15
4029.667,2289,15
3982.667,2320.667,16
3990,2320.667,16
4062.333,2304.333,14
4000.667,2313,19
4020.333,2313.667,19
4059.333,2255.667,15
4064,2305.333,15
