3913.664494,511.698871,30
3947.097492,507.6831118,31
3949.931894,476.1337915,27
3919.818817,480.5756886,26
3956.896968,470.2081552,15
3922.820084,487.9826416,11
3988.597778,489.8905586,13
3959.443043,521.8213684,12
3915.496643,540.6250736,12
3964.213223,554.3225164,19
3992.652113,549.8813894,19
4003.435252,546.0875441,19
4019.092677,544.3630857,19
3973.882383,556.90605,19
3953.754524,557.0834971,19
3943.235859,564.5797537,19
3930.724822,564.6881708,19
3988.740154,527.2745729,18
3998.270763,536.1471132,15
3987.023949,507.7450851,15
3907.245364,539.1314149,18
4018.329347,544.8545498,22
4002.148309,545.0398437,22
3988.335745,550.4428063,22
3965.542593,554.8811323,22
3940.099163,565.1286783,22
3927.764734,559.9569512,22
3912.549863,563.8238995,22
3935.391226,481.5407842,23
3997.056052,529.8137127,23
3994.254666,504.6454456,23
3934.28296,555.2019981,26
3993.765471,535.1217327,28
3992.038369,515.1833634,27
4035.843746,472.1371325,26
4020.478216,488.4743752,25
4011.37777,499.643165,23
4008.039901,482.9085534,21
4019.861227,481.1728909,21
4029.25901,488.4998395,17
4007.961591,497.6020972,19
4042.112009,522.0251512,28
4066.9222,518.626254,28
4097.765777,513.5845614,28
4126.360613,507.5339163,28
4084.732677,513.7201112,27
4106.153424,508.2489144,26
4069.209216,508.6087694,23
4059.076404,508.6844416,23
4052.86412,516.1394308,23
4041.473906,515.1699534,25
4061.077476,501.2275107,25
4163.731773,496.6434213,23
4146.264755,498.922674,23
4161.717866,487.2130859,23
4149.112821,488.3659394,23
3989.466795,549.9086458,24
3892.793986,515.0655707,12
3847.886811,515.4928963,13
3813.021523,500.0729717,13
3776.176322,517.0156727,13
3840.241227,566.9166435,13
4091.840244,517.0653438,16
4088.347463,509.1404278,16
4142.773719,505.5324119,16
4075.002921,507.7437076,16
4074.322488,521.241647,16
4062.91103,519.7132388,16
4058.236078,509.415102,16
4073.737177,514.8622584,16
4046.742315,518.2839165,16
4033.497474,516.833558,16
4102.972086,502.7545165,18
4058.869475,517.3843829,21
4040.484452,511.2365009,21
4066.349544,494.4094849,21
4095.769955,506.8026343,21
4076.31753,478.5659744,21
4058.941718,474.68925,21
4099.03631,479.1202162,21
4110.558232,482.2099087,21
4128.910002,486.7512177,21
4131.995848,500.8586754,21
4151.896733,490.4523749,21
4161.989595,486.4111507,21
4210.150247,504.1664154,21
4088.449098,489.4280486,23
4109.082357,508.2813728,25
4077.827272,517.2017727,27
4065.575856,518.1059131,27
4054.521645,519.7977989,11
3902.267871,571.4250303,19
3811.396487,470.4501272,18
3890.731708,566.0794044,22
3853.700784,570.7356004,22
3797.415519,475.7920255,27
3779.454407,479.0824014,27
3791.86299,480.9632442,27
3780.654909,546.9365474,27
3775.085202,548.224495,27
3785.069678,539.8875499,27
3790.832396,540.1792401,27
3817.216299,462.1725676,29
3810.759567,522.5314474,29
3833.678792,529.0001163,29
3871.333481,520.8029908,29
3834.732819,551.5569339,29
3789.364475,567.8216113,29
3751.807303,438.6366423,18
3791.947395,537.4649286,24
3780.242417,535.9624872,24
3776.003634,542.7504777,24
3767.616733,498.5843241,32
3714.663274,473.050241,12
3680.032735,498.6334147,12
3645.211164,517.5981895,12
3565.167516,524.6789234,12
3584.436573,477.1911434,12
3714.385945,567.8260566,15
3582.596587,558.0974449,15
3602.868551,588.730408,15
3686.708588,484.3287414,17
